[2026-03-17T07:34:37.085Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js → 200 (20ms, 1979B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (19ms, 783B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/turbopack-_23a915ee._.js → 200 (24ms, 74970B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_be32b49c._.js → 200 (26ms, 126668B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/src_app_favicon_ico_mjs_81d86e48._.js → 200 (26ms, 262B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/node_modules_37ac4981._.js → pending (?ms, ?B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/src_app_providers_tsx_9c18dcf0._.js → 200 (38ms, 3749B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1cf6b850._.js → 200 (38ms, 363B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/node_modules_eb756b77._.js → pending (?ms, ?B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/_c5d8c4b7._.js → 200 (38ms, 43326B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/src_app_app_layout_tsx_c4469048._.js → 200 (41ms, ?B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/_0c508bdc._.js → pending (?ms, ?B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/src_app_app_%5BpostId%5D_review_page_tsx_7de84f83._.js → pending (?ms, ?B)
[2026-03-17T07:34:37.086Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js → pending (?ms, ?B)
[2026-03-17T07:34:37.152Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (44ms, 15433B)
[2026-03-17T07:34:37.152Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js → 200 (44ms, 288B)
[2026-03-17T07:34:37.207Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, ?B)
[2026-03-17T07:34:38.421Z] POST http://localhost:3000/api/auth → pending (?ms, ?B)
[2026-03-17T07:35:00.344Z] GET http://localhost:3000/app/j979kjvfnrr1zfdnekpq8dqjnh832k51 → pending (?ms, ?B)
[2026-03-17T07:35:01.192Z] GET http://localhost:3000/_next/static/media/5f402bd2d8eef81a-s.p.b72f0478.woff2 → 200 (3ms, ?B)
[2026-03-17T07:35:01.196Z] GET http://localhost:3000/_next/static/media/a343f882a40d2cc9-s.p.71e1367e.woff2 → 200 (?ms, ?B)
[2026-03-17T07:35:01.196Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (4ms, 73419B)
[2026-03-17T07:35:01.196Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js → 200 (4ms, 671B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js → 200 (66ms, 1047866B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js → 200 (16ms, 171046B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js → 200 (66ms, 816065B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js → 200 (21ms, 144411B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_17643121._.js → 200 (46ms, 621043B)
[2026-03-17T07:35:01.197Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_f3530cac._.js → 200 (27ms, 208383B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js → 200 (26ms, 1979B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (26ms, 783B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/turbopack-_23a915ee._.js → 200 (35ms, 74970B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_be32b49c._.js → 200 (35ms, 126668B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/src_app_favicon_ico_mjs_81d86e48._.js → 200 (35ms, 262B)
[2026-03-17T07:35:01.198Z] GET http://localhost:3000/_next/static/chunks/node_modules_37ac4981._.js → 200 (65ms, 492576B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/src_app_providers_tsx_9c18dcf0._.js → 200 (34ms, 3749B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1cf6b850._.js → 200 (36ms, 363B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/node_modules_eb756b77._.js → 200 (64ms, 347965B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/_c5d8c4b7._.js → 200 (43ms, 43326B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/src_app_app_layout_tsx_c4469048._.js → 200 (45ms, 286B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/src_62b565bb._.js → 200 (64ms, 148856B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/node_modules_5c4e19d6._.js → 200 (72ms, 720733B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/src_app_app_%5BpostId%5D_page_tsx_7de84f83._.js → 200 (64ms, 289B)
[2026-03-17T07:35:01.199Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js → 200 (64ms, 206B)
[2026-03-17T07:35:01.271Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (44ms, 15433B)
[2026-03-17T07:35:01.271Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js → 200 (44ms, 288B)
[2026-03-17T07:35:01.342Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (1ms, ?B)
[2026-03-17T07:35:02.635Z] POST http://localhost:3000/api/auth → 200 (419ms, ?B)
[2026-03-17T07:35:47.831Z] GET http://localhost:3000/ → 200 (56ms, 40838B)
[2026-03-17T07:35:47.900Z] GET http://localhost:3000/_next/static/media/5f402bd2d8eef81a-s.p.b72f0478.woff2 → 200 (?ms, ?B)
[2026-03-17T07:35:47.900Z] GET http://localhost:3000/_next/static/media/a343f882a40d2cc9-s.p.71e1367e.woff2 → 200 (1ms, ?B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (2ms, 73419B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js → 200 (2ms, 671B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js → 200 (63ms, 1047866B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js → 200 (20ms, 171046B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js → 200 (63ms, 816065B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js → 200 (23ms, 144411B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_17643121._.js → 200 (43ms, 621043B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_f3530cac._.js → 200 (24ms, 208383B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js → 200 (24ms, 1979B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (23ms, 783B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/turbopack-_23a915ee._.js → 200 (34ms, 74970B)
[2026-03-17T07:35:47.901Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_be32b49c._.js → 200 (34ms, 126668B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/src_app_favicon_ico_mjs_81d86e48._.js → 200 (30ms, 262B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/node_modules_37ac4981._.js → 200 (62ms, 492576B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/src_app_providers_tsx_9c18dcf0._.js → 200 (37ms, 3749B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1cf6b850._.js → 200 (37ms, 363B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/node_modules_5e3c1c7e._.js → 200 (62ms, 254079B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/src_2bf0624e._.js → 200 (39ms, 6741B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_c4469048._.js → 200 (41ms, 289B)
[2026-03-17T07:35:47.902Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js → 200 (61ms, 206B)
[2026-03-17T07:35:47.972Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (40ms, 15433B)
[2026-03-17T07:35:47.972Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js → 200 (39ms, 288B)
[2026-03-17T07:35:48.018Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (1ms, ?B)
[2026-03-17T07:35:49.332Z] POST http://localhost:3000/api/auth → 200 (553ms, 642B)
[2026-03-17T07:36:11.179Z] GET http://localhost:3000/sign-in → pending (?ms, ?B)
[2026-03-17T07:36:11.753Z] GET http://localhost:3000/app → 200 (412ms, 26202B)
[2026-03-17T07:36:12.172Z] GET http://localhost:3000/_next/static/media/5f402bd2d8eef81a-s.p.b72f0478.woff2 → 200 (?ms, ?B)
[2026-03-17T07:36:12.172Z] GET http://localhost:3000/_next/static/media/a343f882a40d2cc9-s.p.71e1367e.woff2 → 200 (?ms, ?B)
[2026-03-17T07:36:12.172Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (7ms, 73419B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js → 200 (6ms, 671B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js → 200 (21ms, 171046B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js → pending (?ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js → 200 (21ms, 144411B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_17643121._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_f3530cac._.js → 200 (39ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js → 200 (22ms, 1979B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (21ms, 783B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/turbopack-_23a915ee._.js → 200 (41ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_be32b49c._.js → 200 (42ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/src_app_favicon_ico_mjs_81d86e48._.js → 200 (42ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/node_modules_37ac4981._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.173Z] GET http://localhost:3000/_next/static/chunks/src_app_providers_tsx_9c18dcf0._.js → 200 (45ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1cf6b850._.js → 200 (43ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/node_modules_eb756b77._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/_c5d8c4b7._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/src_app_app_layout_tsx_c4469048._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/_41b4e934._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/src_app_app_page_tsx_7de84f83._.js → pending (?ms, ?B)
[2026-03-17T07:36:12.174Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js → pending (?ms, ?B)
[2026-03-17T07:36:12.282Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (14ms, 15433B)
[2026-03-17T07:36:12.282Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js → 200 (13ms, 288B)
[2026-03-17T07:36:12.303Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, ?B)
[2026-03-17T07:36:13.522Z] POST http://localhost:3000/api/auth → 200 (409ms, 642B)
[2026-03-17T07:46:00.518Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (57ms, 79078B)
[2026-03-17T07:47:01.218Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (1ms, 79311B)
[2026-03-17T07:47:11.267Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (1ms, 79390B)
[2026-03-17T07:47:50.554Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (2ms, 80933B)
[2026-03-17T07:48:12.125Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (4ms, 80705B)
[2026-03-17T07:50:26.553Z] GET http://localhost:3000/app?_rsc=1cwdv → pending (?ms, ?B)
[2026-03-17T07:50:26.572Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__6d41bae8._.css → 200 (147ms, 81276B)
[2026-03-17T07:50:27.713Z] GET http://localhost:3000/_next/static/chunks/src_components_posts_empty-state_tsx_1bc0879c._.js → 200 (1ms, 7280B)
[2026-03-17T07:50:27.738Z] GET http://localhost:3000/_next/static/chunks/src_components_posts_empty-state_tsx_1bc0879c._.js → 200 (2ms, 7280B)
